priority,language,id,headword,field,currentValue,suggestedValue,reason,issueCategory,severity,confidence,dictionaryCheckRequired,humanReviewRequired,decision,reviewNote
P3-medium,en,en-02549,violent,tags,動詞,形容詞,『violent』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「暴力による」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02559,acceptable,tags,動詞,形容詞,『acceptable』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「受け入れられる」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02560,literally,tags,名詞,副詞,『literally』の品詞は副詞だが、tagsが「名詞」で不一致。answer「文字通り」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02569,historic,tags,動詞,形容詞,『historic』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「歴史に残る」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02570,gallery,example,We walked along the long gallery of the castle. — 城の長い回廊を歩いた。,,answerは「画廊，美術館」だが、例文の『gallery』は回廊（城の長い通路）の意で用いられており、提示語義と一致しない。,example_sense_mismatch,medium,0.8,false,true,,
P3-medium,en,en-02582,roughly,tags,名詞,副詞,『roughly』の品詞は副詞だが、tagsが「名詞」で不一致。answer「およそ」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02588,disagree,tags,形容詞,動詞,『disagree』の品詞は動詞だが、tagsが「形容詞」で不一致。answer「一致しない」および例文中の用法も動詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02589,electric,tags,名詞,形容詞,『electric』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「電気の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02606,racial,tags,名詞,形容詞,『racial』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「人種の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02611,potentially,tags,名詞,副詞,『potentially』の品詞は副詞だが、tagsが「名詞」で不一致。answer「潜在的に」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02612,mere,tags,名詞,形容詞,『mere』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「ほんの」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02614,gently,tags,動詞,副詞,『gently』の品詞は副詞だが、tagsが「動詞」で不一致。answer「優しく」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02630,reliable,tags,動詞,形容詞,『reliable』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「信頼できる」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02635,forever,tags,名詞,副詞,『forever』の品詞は副詞だが、tagsが「名詞」で不一致。answer「永久に」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02640,dramatically,tags,名詞,副詞,『dramatically』の品詞は副詞だが、tagsが「名詞」で不一致。answer「劇的に」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02644,structural,tags,名詞,形容詞,『structural』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「構造の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02668,barely,tags,名詞,副詞,『barely』の品詞は副詞だが、tagsが「名詞」で不一致。answer「かろうじて」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02670,firmly,tags,名詞,副詞,『firmly』の品詞は副詞だが、tagsが「名詞」で不一致。answer「しっかりと」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02673,hopefully,tags,名詞,副詞,『hopefully』の品詞は副詞だが、tagsが「名詞」で不一致。answer「うまくいけば」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02679,pregnant,tags,動詞,形容詞,『pregnant』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「妊娠している」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02682,subsequently,tags,名詞,副詞,『subsequently』の品詞は副詞だが、tagsが「名詞」で不一致。answer「その後」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02683,presumably,tags,名詞,副詞,『presumably』の品詞は副詞だが、tagsが「名詞」で不一致。answer「たぶん」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02710,organic,tags,名詞,形容詞,『organic』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「有機体の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02713,surprisingly,tags,名詞,副詞,『surprisingly』の品詞は副詞だが、tagsが「名詞」で不一致。answer「驚くほどに」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02714,regardless,tags,動詞,副詞,『regardless』の品詞は副詞だが、tagsが「動詞」で不一致。answer「関係なく」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02716,attraction,example,The moon's attraction moves the sea. — 月の引力が海を動かす。,,answerは「魅力，呼び物」だが、例文の『attraction』は引力（重力）の意で用いられており、提示語義と一致しない。,example_sense_mismatch,medium,0.85,false,true,,
P3-medium,en,en-02726,reasonably,tags,名詞,副詞,『reasonably』の品詞は副詞だが、tagsが「名詞」で不一致。answer「かなり，合理的に」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02733,golden,tags,名詞,形容詞,『golden』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「金の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02739,controversial,tags,動詞,形容詞,『controversial』の品詞は形容詞だが、tagsが「動詞」で不一致。answer「物議を醸す」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02747,nowhere,tags,名詞,副詞,『nowhere』の品詞は副詞だが、tagsが「名詞」で不一致。answer「どこにも」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02770,altogether,tags,動詞,副詞,『altogether』の品詞は副詞だが、tagsが「動詞」で不一致。answer「まったく」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02771,differently,tags,名詞,副詞,『differently』の品詞は副詞だが、tagsが「名詞」で不一致。answer「異なって」および例文中の用法も副詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02773,weekly,tags,名詞,形容詞,『weekly』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「毎週の」および例文中の用法も形容詞。,pos_mismatch,medium,0.8,true,true,,
P3-medium,en,en-02775,royal,tags,名詞,形容詞,『royal』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「王の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02776,fence,tags,形容詞,名詞,『fence』の品詞は名詞だが、tagsが「形容詞」で不一致。answer「囲い」および例文中の用法も名詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02777,luxury,tags,動詞,名詞,『luxury』の品詞は名詞だが、tagsが「動詞」で不一致。answer「ぜいたく」および例文中の用法も名詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02784,innocent,tags,名詞,形容詞,『innocent』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「無罪の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02789,genuine,tags,名詞,形容詞,『genuine』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「本物の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02796,raw,tags,名詞,形容詞,『raw』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「生の」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02797,wherever,tags,名詞,接続詞,『wherever』の品詞は接続詞だが、tagsが「名詞」で不一致。answer「する所はどこでも」および例文中の用法も接続詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02809,alongside,tags,名詞,前置詞,『alongside』の品詞は前置詞だが、tagsが「名詞」で不一致。answer「そばに」および例文中の用法も前置詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02816,ashamed,tags,名詞,形容詞,『ashamed』の品詞は形容詞だが、tagsが「名詞」で不一致。answer「恥じて」および例文中の用法も形容詞。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02882,including,tags,名詞,前置詞,including は前置詞。answer「〜を含めて」も前置詞用法,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02917,provided,tags,名詞,接続詞,provided は接続詞(もし〜ならば)。answer もその語義,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-02926,going,pronunciation,/ˈɡoʊɪn/,/ˈɡoʊɪŋ/,語末が-in綴りになっており標準の鼻音ŋ /ˈɡoʊɪŋ/ が欠落,pronunciation,medium,0.9,true,true,,
P3-medium,en,en-03142,according,tags,名詞,前置詞,according(to) は前置詞句を作る。answer「〜によれば」,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-03191,located,pronunciation,/ˈɫoʊˌkeɪd/,/ˈɫoʊˌkeɪtɪd/,located は3音節 /-keɪtɪd/。現行は-tɪ音節が脱落し2音節になっている,pronunciation,medium,0.9,true,true,,
P3-medium,en,en-03375,regarding,tags,名詞,前置詞,regarding は前置詞(〜に関して),pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04227,concerning,tags,名詞,前置詞,concerning は前置詞(〜に関して),pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04612,mechanical,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04673,nick,example,Nick hurried to catch the bus.,,例文が固有名詞「Nick」の用法で、和訳「刻み目」の語義を示していない。学習用例文として不適切。,example_sense_mismatch,medium,0.9,false,true,,
P3-medium,en,en-04689,legislative,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04700,willing,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04702,molecular,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04715,statistical,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04741,duration,pronunciation,/ˈdʊˈɹeɪʃən/,/dʊˈɹeɪʃən/,第1音節に不要な主強勢記号が付き強勢が二重。第2音節強勢が正。外部辞書未照合につき要確認。,pronunciation,medium,0.85,true,true,,
P3-medium,en,en-04757,organized,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04778,considering,tags,名詞,前置詞,「～を考慮すれば」は前置詞・接続詞用法。品詞タグ「名詞」は不適切。,pos_mismatch,medium,0.8,true,true,,
P3-medium,en,en-04827,appointed,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04829,operational,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04832,jay,example,Jay picked up the old scissors.,,例文が固有名詞「Jay」の用法で、和訳「カケス」の語義を示していない。学習用例文として不適切。,example_sense_mismatch,medium,0.9,false,true,,
P3-medium,en,en-04862,franklin,example,Franklin was known for his common sense.,,例文が固有名詞「Franklin」の用法で、和訳「自由土地保有者」の語義を示していない。学習用例文として不適切。,example_sense_mismatch,medium,0.9,false,true,,
P3-medium,en,en-04897,hurricane,pronunciation,/ˈhəɹəˌkeɪnz/,/ˈhəɹəˌkeɪn/,見出し語は単数だがIPAが複数形(語尾/z/)を転写。外部辞書未照合につき要確認。,pronunciation,medium,0.8,true,true,,
P3-medium,en,en-04909,underground,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04915,calculated,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04921,incorporated,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04928,gross,tags,名詞,形容詞,和訳が形容詞相当だが品詞タグが「名詞」。形容詞に修正が妥当。,pos_mismatch,medium,0.95,true,true,,
P3-medium,en,en-04932,ken,example,Ken hit on a good idea.,,例文が固有名詞「Ken」の用法で、和訳「理解」の語義を示していない。学習用例文として不適切。,example_sense_mismatch,medium,0.9,false,true,,
